Покупатель,Тикер покупателя,Объект сделки,Дата объявления сделки,Время объявления сделки,Дата закрытия сделки,Время закрытия сделки,Статус сделки,"Цена сделки, млн USD","Доля участия, %",Вид сделки,Тип сделки,Направление интеграции,Тип национальности,Дата завершения,Дата переговоров,Дата оформления,Дата актуализации,Дата создания,Отрасль объекта,Регион объекта,Отрасль покупателя,Регион покупателя,Капитализация покупателя на момент сделки,Опыт покупателя в M&A,Диверсификация выручки,Развитие основного бизнеса,Снижение себестоимости основного бизнеса,Покупка клиентской базы,Источник информации,audit_row_status,audit_skip_reason,audit_notes,audit_exception,audit_resolved_flag,audit_resolved_ticker,audit_resolved_name,audit_resolved_class_code,audit_resolved_uid,audit_resolved_figi,audit_rate_limit_hits,audit_first_press_release_date_parsed,audit_first_press_release_time_parsed,audit_cbonds_actualization_date_parsed,audit_cbonds_create_date_parsed,audit_is_off_market_release,audit_release_anchor_trade_date,audit_release_anchor_timestamp_msk,audit_release_anchor_reason,audit_python_version,audit_run_ts,audit_deal_close_date_parsed,source_row_excel,buyer_company_std,buyer_company_norm,buyer_ticker_std,buyer_ticker_norm,deal_object_std,deal_object_norm,announcement_date_std,completion_date_std,actualization_date_std,creation_date_std,announcement_time_std,completion_time_std,deal_value_usd_mn_std,stake_pct_std,deal_status_clean,deal_kind_clean,deal_type_clean,integration_direction_clean,is_off_market_release,CAR_ANN_INTRADAY_15M,CAR_ANN_INTRADAY_30M,CAR_ANN_INTRADAY_M60_P180,CAR_ANN_INTRADAY_1H,CAR_ANN_INTRADAY_3H,CAR_ANN_INTRADAY_FULL,CAR_ANN_INTRADAY_TO_CLOSE,CAR_ANN_NEXT_OPEN_1H,CAR_ANN_NEXT_DAY,CAR_INTRADAY_PRE_4_0,CAR_INTRADAY_PRE_4_0_prevday,ratio_1h_vs_day,CAR_CLOSE_INTRADAY_15M,CAR_CLOSE_INTRADAY_30M,CAR_CLOSE_INTRADAY_M60_P180,CAR_CLOSE_INTRADAY_1H,CAR_CLOSE_INTRADAY_3H,CAR_CLOSE_INTRADAY_FULL,CAR_CLOSE_INTRADAY_TO_CLOSE,CAR_CLOSE_NEXT_OPEN_1H,CAR_CLOSE_NEXT_DAY,CAR_ANN_1_1,CAR_ANN_3_3,CAR_ANN_5_5,CAR_ANN_10_10,BHAR_ANN_60,BHAR_ANN_120,BHAR_ANN_250,ANN_MODEL_TYPE,ANN_ESTIMATION_OBS,ANN_ROE,ANN_ROA,ANN_P_B,ANN_P_E,ANN_TOTAL_ASSETS,ANN_MARKET_CAP,ANN_LIQUIDITY_60D,ANN_VOLATILITY_60D,Volume_bln_avg_pre,CAR_CLOSE_1_1,CAR_CLOSE_3_3,CAR_CLOSE_5_5,CAR_CLOSE_10_10,BHAR_CLOSE_60,BHAR_CLOSE_120,BHAR_CLOSE_250,CLOSE_MODEL_TYPE,CLOSE_ESTIMATION_OBS,CLOSE_PANEL_ROLE,CLOSE_EVENT_TRADE_DATE,CLOSE_ROE,CLOSE_ROA,CLOSE_P_B,CLOSE_P_E,CLOSE_TOTAL_ASSETS,CLOSE_MARKET_CAP,CLOSE_LIQUIDITY_60D,CLOSE_VOLATILITY_60D,DAYS_CREATE_TO_ANNOUNCEMENT,DIFF_CAR_ANN_MINUS_CREATE_1_1,RUNUP_PRE_30_5,CAR_PRE_ANNOUNCEMENT,CAR_ACT_1_1,CAR_ACT_3_3,CAR_ACT_5_5,CAR_ACT_10_10,BHAR_ACT_60,BHAR_ACT_120,BHAR_ACT_250,ACT_MODEL_TYPE,ACT_ESTIMATION_OBS,ACT_ROE,ACT_ROA,ACT_P_B,ACT_P_E,ACT_TOTAL_ASSETS,ACT_MARKET_CAP,ACT_LIQUIDITY_60D,ACT_VOLATILITY_60D,CAR_CREATE_1_1,CAR_CREATE_3_3,CAR_CREATE_5_5,CAR_CREATE_10_10,BHAR_CREATE_60,BHAR_CREATE_120,BHAR_CREATE_250,CREATE_MODEL_TYPE,CREATE_ESTIMATION_OBS,CREATE_ROE,CREATE_ROA,CREATE_P_B,CREATE_P_E,CREATE_TOTAL_ASSETS,CREATE_MARKET_CAP,CREATE_LIQUIDITY_60D,CREATE_VOLATILITY_60D,deal_type
ПАО Совкомбанк,SVCB,Модульбанк (Региональный кредит),29.03.2016,,29.03.2016,20:56,Завершена,"6,04","9,99%",Участие,Рыночная,Горизонтальная,Внутренняя,4.2016,,3.2016,20.12.2017,29.03.2016,Финансы / Инвестиции / Страхование / Консалтинг,"Россия (СЗФО, ЦФО)",Финансы / Инвестиции / Страхование / Консалтинг,Россия,,,,,,,,ready_without_release_anchor,,resolved=raw_ticker_exact; release_anchor=no_trade_days_near_release,,1,SVCB,Совкомбанк,TQBR,1fbecbbc-ef32-448c-b4fe-b0037795ba01,TCS00A0ZZAC4,0,2016-03-29,,2017-12-20,2016-03-29,0.0,,,no_trade_days_near_release,3.12.9,2026-03-29T18:04:43.253140+03:00,2016-03-29,128,ПАО Совкомбанк,пао совкомбанк,SVCB,SVCB,Модульбанк (Региональный кредит),модульбанк региональный кредит,2016-03-29,2016-03-29,2017-12-20,2016-03-29,,20:56,6.04,9.99,Завершена,Участие,Рыночная,Горизонтальная,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Рыночная
ПАО Совкомбанк,SVCB,Радиотехнические и информационные (РТИ) системы,29.04.2016,,29.04.2016,18:36,Завершена,"57,52","10,00%",Участие,Рыночная,Круговая,Внутренняя,4.2016,,,10.05.2016,29.04.2016,Телекоммуникации,"Австрия, Россия (СЗФО, ЦФО, ПФО)",Финансы / Инвестиции / Страхование / Консалтинг,Россия,,,,,,,,ready_without_release_anchor,,resolved=raw_ticker_exact; release_anchor=no_trade_days_near_release,,1,SVCB,Совкомбанк,TQBR,1fbecbbc-ef32-448c-b4fe-b0037795ba01,TCS00A0ZZAC4,0,2016-04-29,,2016-05-10,2016-04-29,0.0,,,no_trade_days_near_release,3.12.9,2026-03-29T18:04:43.253798+03:00,2016-04-29,129,ПАО Совкомбанк,пао совкомбанк,SVCB,SVCB,Радиотехнические и информационные (РТИ) системы,радиотехнические и информационные рти системы,2016-04-29,2016-04-29,2016-05-10,2016-04-29,,18:36,57.52,10.0,Завершена,Участие,Рыночная,Круговая,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Рыночная
Сбер (Сбербанк),SBER,Advanced Merchant Payments (AMP),17.05.2016,,,,Завершена,"1,00","10,00%",Консолидация,Рыночная,Вертикальная,Импортная,3.2016,,,17.05.2016,17.05.2016,Телекоммуникации,"Великобритания, Гонконг, Сингапур",Финансы / Инвестиции / Страхование / Консалтинг,"Беларусь, Германия, Индия, Казахстан, Люксембург, Нидерланды, Россия (СФО)",1.26461,,,,,,,ready,,resolved=raw_ticker_exact; release_anchor=time_missing_same_day_open,,1,SBER,Сбер Банк,TQBR,e6123145-9665-43e0-8413-cd61b8aa9b13,BBG004730N88,0,2016-05-17,,2016-05-17,2016-05-17,0.0,2016-05-17,2016-05-17T10:00:00+03:00,time_missing_same_day_open,3.12.9,2026-03-29T18:04:43.254396+03:00,,130,Сбер (Сбербанк),сбер сбербанк,SBER,SBER,Advanced Merchant Payments (AMP),advanced merchant payments amp,2016-05-17,,2016-05-17,2016-05-17,,,1.0,10.0,Завершена,Консолидация,Рыночная,Вертикальная,0,,,,,,,,,,,,,,,,,,,,,,0.0168757549934011,-0.0120846494178542,0.0246804476217515,0.0732016841533101,,,,mean_adjusted,0.0,,,,,,,10.620301044730002,0.2509706861030136,10.978025435216251,,,,,,,,,,,,,,,,,,,,0,0.0,0.1038143303841343,0.129775371699324,0.0168757549934011,-0.0120846494178542,0.0246804476217515,0.0732016841533101,,,,mean_adjusted,0.0,,,,,,,10.620301044730002,0.2509706861030136,0.0168757549934011,-0.0120846494178542,0.0246804476217515,0.0732016841533101,,,,mean_adjusted,0.0,,,,,,,10.620301044730002,0.2509706861030136,Рыночная
ПАО Совкомбанк,SVCB,Экспресс-Волга,21.09.2015,,,,Завершена,,"100,00%",Полное приобретение,Рыночная,Горизонтальная,Внутренняя,12.2015,,9.2015,15.12.2015,21.09.2015,Финансы / Инвестиции / Страхование / Консалтинг,,Финансы / Инвестиции / Страхование / Консалтинг,Россия,,,,,,,,ready_without_release_anchor,,resolved=raw_ticker_exact; release_anchor=no_trade_days_near_release,,1,SVCB,Совкомбанк,TQBR,1fbecbbc-ef32-448c-b4fe-b0037795ba01,TCS00A0ZZAC4,0,2015-09-21,,2015-12-15,2015-09-21,0.0,,,no_trade_days_near_release,3.12.9,2026-03-29T18:04:43.256626+03:00,,131,ПАО Совкомбанк,пао совкомбанк,SVCB,SVCB,Экспресс-Волга,экспресс волга,2015-09-21,,2015-12-15,2015-09-21,,,,100.0,Завершена,Полное приобретение,Рыночная,Горизонтальная,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Рыночная
Альфа-банк,ACBR,Райффайзенбанк,17.11.2015,,,,Переговоры,,"100,00%",Полное приобретение,Рыночная,Горизонтальная,Внутренняя,,11.2015,,18.11.2015,17.11.2015,Финансы / Инвестиции / Страхование / Консалтинг,Россия,Финансы / Инвестиции / Страхование / Консалтинг,Россия,,,,,,,,unresolved,unresolved,resolve_method=none; reason=unresolved,,0,ACBR,,,,,0,2015-11-17,,2015-11-18,2015-11-17,,,,,3.12.9,2026-03-29T18:04:43.257564+03:00,,132,Альфа-банк,альфа банк,ACBR,ACBR,Райффайзенбанк,райффайзенбанк,2015-11-17,,2015-11-18,2015-11-17,,,,100.0,Переговоры,Полное приобретение,Рыночная,Горизонтальная,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Рыночная
Промсвязьбанк (ПСБ),PSBR,Первый объединенный банк / Первобанк,18.06.2015,,11.11.2015,10:31,Завершена,,"86,54%",Поглощение,Рыночная,Горизонтальная,Внутренняя,11.2015,6.2015,7.2015,12.11.2015,18.06.2015,Финансы / Инвестиции / Страхование / Консалтинг,Россия,Финансы / Инвестиции / Страхование / Консалтинг,Россия,0.001069,,0.00104,,,,,unresolved,unresolved,resolve_method=none; reason=unresolved,,0,PSBR,,,,,0,2015-06-18,,2015-11-12,2015-06-18,,,,,3.12.9,2026-03-29T18:04:43.258425+03:00,2015-11-11,133,Промсвязьбанк (ПСБ),промсвязьбанк псб,PSBR,PSBR,Первый объединенный банк / Первобанк,первый объединенный банк первобанк,2015-06-18,2015-11-11,2015-11-12,2015-06-18,,10:31,,86.54,Завершена,Поглощение,Рыночная,Горизонтальная,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Рыночная
Промсвязьбанк (ПСБ),PSBR,Банк Возрождение,13.07.2015,,,,Завершена,"7,64","9,88%",Консолидация,Рыночная,Горизонтальная,Внутренняя,10.2015,,,14.10.2015,13.07.2015,Финансы / Инвестиции / Страхование / Консалтинг,"Россия (СЗФО, ЦФО, ДФО, ЮФО, СФО, ПФО, СКФО)",Финансы / Инвестиции / Страхование / Консалтинг,Россия,0.001067,,0.001091,,,,,unresolved,unresolved,resolve_method=none; reason=unresolved,,0,PSBR,,,,,0,2015-07-13,,2015-10-14,2015-07-13,,,,,3.12.9,2026-03-29T18:04:43.259371+03:00,,134,Промсвязьбанк (ПСБ),промсвязьбанк псб,PSBR,PSBR,Банк Возрождение,банк возрождение,2015-07-13,,2015-10-14,2015-07-13,,,7.64,9.88,Завершена,Консолидация,Рыночная,Горизонтальная,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Рыночная
Промсвязьбанк (ПСБ),PSBR,Банк Возрождение,13.07.2015,,,,Завершена,,"24,60%",Консолидация,Рыночная,Горизонтальная,Внутренняя,8.2015,,,24.08.2015,13.07.2015,Финансы / Инвестиции / Страхование / Консалтинг,"Россия (СЗФО, ЦФО, ДФО, ЮФО, СФО, ПФО, СКФО)",Финансы / Инвестиции / Страхование / Консалтинг,Россия,0.001523,,0.001067,,,,,unresolved,unresolved,resolve_method=none; reason=unresolved,,0,PSBR,,,,,0,2015-07-13,,2015-08-24,2015-07-13,,,,,3.12.9,2026-03-29T18:04:43.260444+03:00,,135,Промсвязьбанк (ПСБ),промсвязьбанк псб,PSBR,PSBR,Банк Возрождение,банк возрождение,2015-07-13,,2015-08-24,2015-07-13,,,,24.6,Завершена,Консолидация,Рыночная,Горизонтальная,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Рыночная
Промсвязьбанк (ПСБ),PSBR,Юг Сибири,12.08.2015,,,,Переговоры,,"74,99%",Покупка,Рыночная,Круговая,Внутренняя,,8.2015,,12.08.2015,12.08.2015,Пищевая промышленность,Россия (СФО),Финансы / Инвестиции / Страхование / Консалтинг,Россия,0.001523,,0.001067,,,,,unresolved,unresolved,resolve_method=none; reason=unresolved,,0,PSBR,,,,,0,2015-08-12,,2015-08-12,2015-08-12,,,,,3.12.9,2026-03-29T18:04:43.263077+03:00,,136,Промсвязьбанк (ПСБ),промсвязьбанк псб,PSBR,PSBR,Юг Сибири,юг сибири,2015-08-12,,2015-08-12,2015-08-12,,,,74.99,Переговоры,Покупка,Рыночная,Круговая,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Рыночная
Альфа-банк,ACBR,Балтийский банк,29.08.2014,13:34,07.07.2015,,Завершена,,"10,90%",Консолидация,Рыночная,Горизонтальная,Внутренняя,7.2015,,,08.07.2015,21.08.2014,Финансы / Инвестиции / Страхование / Консалтинг,Россия,Финансы / Инвестиции / Страхование / Консалтинг,Россия,,,,,,,,unresolved,unresolved,resolve_method=none; reason=unresolved,,0,ACBR,,,,,0,2014-08-29,13:34,2015-07-08,2014-08-21,,,,,3.12.9,2026-03-29T18:04:43.266260+03:00,2015-07-07,137,Альфа-банк,альфа банк,ACBR,ACBR,Балтийский банк,балтийский банк,2014-08-29,2015-07-07,2015-07-08,2014-08-21,13:34,,,10.9,Завершена,Консолидация,Рыночная,Горизонтальная,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Рыночная
Сбер (Сбербанк),SBER,Лизинговая компания Европлан,09.07.2015,00:20,,,Переговоры,"37,00—74,00","25,10%",Влияние,Рыночная,Круговая,Внутренняя,,7.2015,,10.07.2015,09.07.2015,Транспорт,Россия,Финансы / Инвестиции / Страхование / Консалтинг,"Беларусь, Германия, Индия, Казахстан, Люксембург, Нидерланды, Россия (СФО)",1.366531,,,,,,,ready_without_release_anchor,,resolved=raw_ticker_exact; release_anchor=no_intraday_on_release_day,,1,SBER,Сбер Банк,TQBR,e6123145-9665-43e0-8413-cd61b8aa9b13,BBG004730N88,0,2015-07-09,00:20,2015-07-10,2015-07-09,0.0,,,no_intraday_on_release_day,3.12.9,2026-03-29T18:04:43.267795+03:00,,138,Сбер (Сбербанк),сбер сбербанк,SBER,SBER,Лизинговая компания Европлан,лизинговая компания европлан,2015-07-09,,2015-07-10,2015-07-09,00:20,,,25.1,Переговоры,Влияние,Рыночная,Круговая,0,,,,,,,,,,,,,,,,,,,,,,0.0334531608268169,0.0463325117023406,0.0458875822731109,0.0133021983956806,,,,mean_adjusted,0.0,,,,,,,7.782480491006667,0.2718720236658142,6.626489915397499,,,,,,,,,,,,,,,,,,,,0,0.0,-0.0482645712736847,-0.0882831859701469,0.0750325497933548,0.0790993042407219,0.0700190629778486,-0.0098669686471284,,,,mean_adjusted,0.0,,,,,,,7.654222716213749,0.276947080382439,0.0334531608268169,0.0463325117023406,0.0458875822731109,0.0133021983956806,,,,mean_adjusted,0.0,,,,,,,7.782480491006667,0.2718720236658142,Рыночная
Промсвязьбанк (ПСБ),PSBR,Банк Возрождение,13.07.2015,,,,Завершена,,"24,73%",Участие,Рыночная,Горизонтальная,Внутренняя,7.2015,,,13.07.2015,13.07.2015,Финансы / Инвестиции / Страхование / Консалтинг,"Россия (СЗФО, ЦФО, ДФО, ЮФО, СФО, ПФО, СКФО)",Финансы / Инвестиции / Страхование / Консалтинг,Россия,0.001166,,0.001161,,,,,unresolved,unresolved,resolve_method=none; reason=unresolved,,0,PSBR,,,,,0,2015-07-13,,2015-07-13,2015-07-13,,,,,3.12.9,2026-03-29T18:04:43.273097+03:00,,139,Промсвязьбанк (ПСБ),промсвязьбанк псб,PSBR,PSBR,Банк Возрождение,банк возрождение,2015-07-13,,2015-07-13,2015-07-13,,,,24.73,Завершена,Участие,Рыночная,Горизонтальная,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Рыночная
Промсвязьбанк (ПСБ),PSBR,Автовазбанк (АВБ),07.08.2015,09:16,,,Оформление,"13,11—21,85","100,00%",Полное приобретение,Рыночная,Горизонтальная,Внутренняя,,6.2015,7.2015,28.07.2015,18.06.2015,Финансы / Инвестиции / Страхование / Консалтинг,"Кипр, Россия (ЦФО, ПФО)",Финансы / Инвестиции / Страхование / Консалтинг,Россия,0.001204,,0.001523,,,,,unresolved,unresolved,resolve_method=none; reason=unresolved,,0,PSBR,,,,,0,2015-08-07,09:16,2015-07-28,2015-06-18,,,,,3.12.9,2026-03-29T18:04:43.274355+03:00,,140,Промсвязьбанк (ПСБ),промсвязьбанк псб,PSBR,PSBR,Автовазбанк (АВБ),автовазбанк авб,2015-08-07,,2015-07-28,2015-06-18,09:16,,,100.0,Оформление,Полное приобретение,Рыночная,Горизонтальная,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Рыночная
Т-банк (Тинькофф),T,НПФ Уралсиб,02.11.2015,08:12,23.11.2015,10:14,Отменена,"25,08","100,00%",Полное приобретение,Рыночная,Параллельная,Внутренняя,,5.2015,,23.11.2015,06.05.2015,Финансы / Инвестиции / Страхование / Консалтинг,Россия,Финансы / Инвестиции / Страхование / Консалтинг,Россия,,,,,,,,ready_without_release_anchor,,resolved=raw_ticker_exact; release_anchor=no_trade_days_near_release,,1,T,Т-Технологии,TQBR,87db07bc-0e02-4e29-90bb-05e8ef791d7b,TCS80A107UL4,0,2015-11-02,08:12,2015-11-23,2015-05-06,0.0,,,no_trade_days_near_release,3.12.9,2026-03-29T18:04:43.275247+03:00,2015-11-23,141,Т-банк (Тинькофф),т банк тинькофф,T,T,НПФ Уралсиб,нпф уралсиб,2015-11-02,2015-11-23,2015-11-23,2015-05-06,08:12,10:14,25.08,100.0,Отменена,Полное приобретение,Рыночная,Параллельная,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Рыночная
Сбер (Сбербанк),SBER,Plazius (Platius),12.03.2015,,12.03.2015,13:00,Завершена,,"51,00%",Покупка,Рыночная,Вертикальная,Внутренняя,3.2015,,,13.03.2015,12.03.2015,Телекоммуникации,Россия,Финансы / Инвестиции / Страхование / Консалтинг,"Беларусь, Германия, Индия, Казахстан, Люксембург, Нидерланды, Россия (СФО)",0.877272,,,,,,,ready,,resolved=raw_ticker_exact; release_anchor=time_missing_same_day_open,,1,SBER,Сбер Банк,TQBR,e6123145-9665-43e0-8413-cd61b8aa9b13,BBG004730N88,0,2015-03-12,,2015-03-13,2015-03-12,0.0,2015-03-12,2015-03-12T10:00:00+03:00,time_missing_same_day_open,3.12.9,2026-03-29T18:04:43.276047+03:00,2015-03-12,142,Сбер (Сбербанк),сбер сбербанк,SBER,SBER,Plazius (Platius),plazius platius,2015-03-12,2015-03-12,2015-03-13,2015-03-12,,13:00,,51.0,Завершена,Покупка,Рыночная,Вертикальная,0,,,,,,,,,,,,,,,,,,,,,,-0.0270850039628126,-0.1221031027414574,-0.1052252953042813,-0.1603126469530607,,,,mean_adjusted,0.0,,,,,,,10.3124459514325,0.5209543336148827,12.827765903239998,-0.0270850039628126,-0.1221031027414574,-0.1052252953042813,-0.1603126469530607,,,,mean_adjusted,0.0,announcement_daily,2015-03-12,,,,,,,10.3124459514325,0.5209543336148827,0,0.0,0.1886838054799871,0.1617576162288811,-0.0270850039628126,-0.1221031027414574,-0.1052252953042813,-0.1603126469530607,,,,mean_adjusted,0.0,,,,,,,10.3124459514325,0.5209543336148827,-0.0270850039628126,-0.1221031027414574,-0.1052252953042813,-0.1603126469530607,,,,mean_adjusted,0.0,,,,,,,10.3124459514325,0.5209543336148827,Рыночная
Сбер (Сбербанк),SBER,RuTarget,12.03.2015,,12.03.2015,16:45,Завершена,,"100,00%",Покупка,Рыночная,Вертикальная,Внутренняя,3.2015,,,13.03.2015,12.03.2015,Телекоммуникации,Россия,Финансы / Инвестиции / Страхование / Консалтинг,"Беларусь, Германия, Индия, Казахстан, Люксембург, Нидерланды, Россия (СФО)",0.877272,,,,,,,ready,,resolved=raw_ticker_exact; release_anchor=time_missing_same_day_open,,1,SBER,Сбер Банк,TQBR,e6123145-9665-43e0-8413-cd61b8aa9b13,BBG004730N88,0,2015-03-12,,2015-03-13,2015-03-12,0.0,2015-03-12,2015-03-12T10:00:00+03:00,time_missing_same_day_open,3.12.9,2026-03-29T18:04:43.280892+03:00,2015-03-12,143,Сбер (Сбербанк),сбер сбербанк,SBER,SBER,RuTarget,rutarget,2015-03-12,2015-03-12,2015-03-13,2015-03-12,,16:45,,100.0,Завершена,Покупка,Рыночная,Вертикальная,0,,,,,,,,,,,,,,,,,,,,,,-0.0270850039628126,-0.1221031027414574,-0.1052252953042813,-0.1603126469530607,,,,mean_adjusted,0.0,,,,,,,10.3124459514325,0.5209543336148827,12.827765903239998,-0.0270850039628126,-0.1221031027414574,-0.1052252953042813,-0.1603126469530607,,,,mean_adjusted,0.0,announcement_daily,2015-03-12,,,,,,,10.3124459514325,0.5209543336148827,0,0.0,0.1886838054799871,0.1617576162288811,-0.0270850039628126,-0.1221031027414574,-0.1052252953042813,-0.1603126469530607,,,,mean_adjusted,0.0,,,,,,,10.3124459514325,0.5209543336148827,-0.0270850039628126,-0.1221031027414574,-0.1052252953042813,-0.1603126469530607,,,,mean_adjusted,0.0,,,,,,,10.3124459514325,0.5209543336148827,Рыночная
ПАО Совкомбанк,SVCB,Современный коммерческий ипотечный банк (СКИБ) (ICICI Bank Eurasia Limited Liability Company (IBEL)),08.12.2014,,,,Завершена,"3,60","100,00%",Полное приобретение,Рыночная,Горизонтальная,Внутренняя,3.2015,12.2014,12.2014,18.03.2015,08.12.2014,Финансы / Инвестиции / Страхование / Консалтинг,Россия,Финансы / Инвестиции / Страхование / Консалтинг,Россия,,,,,,,,ready_without_release_anchor,,resolved=raw_ticker_exact; release_anchor=no_trade_days_near_release,,1,SVCB,Совкомбанк,TQBR,1fbecbbc-ef32-448c-b4fe-b0037795ba01,TCS00A0ZZAC4,0,2014-12-08,,2015-03-18,2014-12-08,0.0,,,no_trade_days_near_release,3.12.9,2026-03-29T18:04:43.283110+03:00,,144,ПАО Совкомбанк,пао совкомбанк,SVCB,SVCB,Современный коммерческий ипотечный банк (СКИБ) (ICICI Bank Eurasia Limited Liability Company (IBEL)),современный коммерческий ипотечный банк скиб icici bank eurasia limited liability company ibel,2014-12-08,,2015-03-18,2014-12-08,,,3.6,100.0,Завершена,Полное приобретение,Рыночная,Горизонтальная,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Рыночная
