source_row_excel,buyer_ticker,buyer_company,deal_object,event_name,release_date,release_time,is_off_market_release,anchor_trade_date,anchor_timestamp_msk,trade_day_offset,timestamp_msk,price_at_timestamp_rub,volume_during_timestamp_plus_15m_mn_rub
7,T,Т-банк (Тинькофф),Zabota 2.0,first_press_release,2025-09-03,,0,2025-09-03,2025-09-03T06:45:00+03:00,1,2025-09-04T17:30:00+03:00,3324.6,115.02372275
7,T,Т-банк (Тинькофф),Zabota 2.0,first_press_release,2025-09-03,,0,2025-09-03,2025-09-03T06:45:00+03:00,1,2025-09-04T17:45:00+03:00,3325.8,108.83151930000001
7,T,Т-банк (Тинькофф),Zabota 2.0,first_press_release,2025-09-03,,0,2025-09-03,2025-09-03T06:45:00+03:00,1,2025-09-04T18:00:00+03:00,3327.4,176.2003544
7,T,Т-банк (Тинькофф),Zabota 2.0,first_press_release,2025-09-03,,0,2025-09-03,2025-09-03T06:45:00+03:00,1,2025-09-04T18:15:00+03:00,3329.0,72.0332216
7,T,Т-банк (Тинькофф),Zabota 2.0,first_press_release,2025-09-03,,0,2025-09-03,2025-09-03T06:45:00+03:00,1,2025-09-04T18:30:00+03:00,3331.4,47.868820400000004
7,T,Т-банк (Тинькофф),Zabota 2.0,first_press_release,2025-09-03,,0,2025-09-03,2025-09-03T06:45:00+03:00,1,2025-09-04T18:45:00+03:00,3327.8,20.825372400000003
7,T,Т-банк (Тинькофф),Zabota 2.0,first_press_release,2025-09-03,,0,2025-09-03,2025-09-03T06:45:00+03:00,1,2025-09-04T19:00:00+03:00,3328.0,37.112791200000004
7,T,Т-банк (Тинькофф),Zabota 2.0,first_press_release,2025-09-03,,0,2025-09-03,2025-09-03T06:45:00+03:00,1,2025-09-04T19:15:00+03:00,3329.0,91.22316205000001
7,T,Т-банк (Тинькофф),Zabota 2.0,first_press_release,2025-09-03,,0,2025-09-03,2025-09-03T06:45:00+03:00,1,2025-09-04T19:30:00+03:00,3322.2,98.01303080000001
7,T,Т-банк (Тинькофф),Zabota 2.0,first_press_release,2025-09-03,,0,2025-09-03,2025-09-03T06:45:00+03:00,1,2025-09-04T19:45:00+03:00,3322.0,60.252610350000005
7,T,Т-банк (Тинькофф),Zabota 2.0,first_press_release,2025-09-03,,0,2025-09-03,2025-09-03T06:45:00+03:00,1,2025-09-04T20:00:00+03:00,3320.0,49.11944515
7,T,Т-банк (Тинькофф),Zabota 2.0,first_press_release,2025-09-03,,0,2025-09-03,2025-09-03T06:45:00+03:00,1,2025-09-04T20:15:00+03:00,3323.6,29.784603699999998
7,T,Т-банк (Тинькофф),Zabota 2.0,first_press_release,2025-09-03,,0,2025-09-03,2025-09-03T06:45:00+03:00,1,2025-09-04T20:30:00+03:00,3321.0,9.0881712
7,T,Т-банк (Тинькофф),Zabota 2.0,first_press_release,2025-09-03,,0,2025-09-03,2025-09-03T06:45:00+03:00,1,2025-09-04T20:45:00+03:00,3322.4,111.96264
7,T,Т-банк (Тинькофф),Zabota 2.0,first_press_release,2025-09-03,,0,2025-09-03,2025-09-03T06:45:00+03:00,1,2025-09-04T21:00:00+03:00,3325.2,99.284334
7,T,Т-банк (Тинькофф),Zabota 2.0,first_press_release,2025-09-03,,0,2025-09-03,2025-09-03T06:45:00+03:00,1,2025-09-04T21:15:00+03:00,3328.0,72.91684135000001
7,T,Т-банк (Тинькофф),Zabota 2.0,first_press_release,2025-09-03,,0,2025-09-03,2025-09-03T06:45:00+03:00,1,2025-09-04T21:30:00+03:00,3327.8,12.1997148
7,T,Т-банк (Тинькофф),Zabota 2.0,first_press_release,2025-09-03,,0,2025-09-03,2025-09-03T06:45:00+03:00,1,2025-09-04T21:45:00+03:00,3327.2,35.8293459
7,T,Т-банк (Тинькофф),Zabota 2.0,first_press_release,2025-09-03,,0,2025-09-03,2025-09-03T06:45:00+03:00,1,2025-09-04T22:00:00+03:00,3327.8,11.371173299999999
7,T,Т-банк (Тинькофф),Zabota 2.0,first_press_release,2025-09-03,,0,2025-09-03,2025-09-03T06:45:00+03:00,1,2025-09-04T22:15:00+03:00,3325.8,14.4009305
7,T,Т-банк (Тинькофф),Zabota 2.0,first_press_release,2025-09-03,,0,2025-09-03,2025-09-03T06:45:00+03:00,1,2025-09-04T22:30:00+03:00,3326.4,8.903702
7,T,Т-банк (Тинькофф),Zabota 2.0,first_press_release,2025-09-03,,0,2025-09-03,2025-09-03T06:45:00+03:00,1,2025-09-04T22:45:00+03:00,3325.4,15.1016958
7,T,Т-банк (Тинькофф),Zabota 2.0,first_press_release,2025-09-03,,0,2025-09-03,2025-09-03T06:45:00+03:00,1,2025-09-04T23:00:00+03:00,3324.6,15.8678689
7,T,Т-банк (Тинькофф),Zabota 2.0,first_press_release,2025-09-03,,0,2025-09-03,2025-09-03T06:45:00+03:00,1,2025-09-04T23:15:00+03:00,3326.8,27.2469015
7,T,Т-банк (Тинькофф),Zabota 2.0,first_press_release,2025-09-03,,0,2025-09-03,2025-09-03T06:45:00+03:00,1,2025-09-04T23:30:00+03:00,3326.8,27.0880269
7,T,Т-банк (Тинькофф),Zabota 2.0,first_press_release,2025-09-03,,0,2025-09-03,2025-09-03T06:45:00+03:00,1,2025-09-04T23:45:00+03:00,3327.0,27.2040048
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T06:45:00+03:00,3228.4,18.773146
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T07:00:00+03:00,3228.0,317.05786209999997
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T07:15:00+03:00,3219.0,142.4511736
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T07:30:00+03:00,3220.6,82.0507765
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T07:45:00+03:00,3222.8,41.4239949
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T08:00:00+03:00,3218.8,89.70189119999999
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T08:15:00+03:00,3220.0,69.9545
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T08:30:00+03:00,3218.6,144.0714402
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T08:45:00+03:00,3211.0,123.9205875
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T09:00:00+03:00,3206.0,247.54520614999998
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T09:15:00+03:00,3196.6,198.38847
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T09:30:00+03:00,3208.6,156.1665274
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T09:45:00+03:00,3203.0,149.6336916
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T10:00:00+03:00,3200.0,343.15231109999996
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T10:15:00+03:00,3190.4,186.4090637
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T10:30:00+03:00,3191.8,174.3017497
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T10:45:00+03:00,3194.0,73.15933
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T11:00:00+03:00,3190.0,177.72558629999997
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T11:15:00+03:00,3193.2,100.8902781
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T11:30:00+03:00,3196.2,175.0944897
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T11:45:00+03:00,3200.6,178.16852735
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T12:00:00+03:00,3209.4,247.76856719999998
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T12:15:00+03:00,3216.4,101.86871870000002
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T12:30:00+03:00,3216.8,114.45456839999999
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T12:45:00+03:00,3210.4,39.223600950000005
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T13:00:00+03:00,3208.2,157.8384384
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T13:15:00+03:00,3215.8,101.0021448
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T13:30:00+03:00,3216.0,270.26105839999997
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T13:45:00+03:00,3218.2,52.92569489999999
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T14:00:00+03:00,3218.2,107.99703225
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T14:15:00+03:00,3212.4,178.60554435
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T14:30:00+03:00,3215.0,34.200661350000004
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T14:45:00+03:00,3216.2,51.7020168
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T15:00:00+03:00,3218.4,119.9373642
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T15:15:00+03:00,3214.2,122.855861
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T15:30:00+03:00,3209.6,162.6137073
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T15:45:00+03:00,3210.2,887.5564278
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T16:00:00+03:00,3204.8,336.88649075
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T16:15:00+03:00,3194.6,165.02922970000003
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T16:30:00+03:00,3196.8,171.48833
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T16:45:00+03:00,3190.2,175.98873135
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T17:00:00+03:00,3193.4,124.17878560000001
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T17:15:00+03:00,3184.2,127.17101075
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T17:30:00+03:00,3185.0,301.6667172
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T17:45:00+03:00,3197.4,187.15682579999998
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T18:00:00+03:00,3199.6,113.23064439999999
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T18:15:00+03:00,3199.0,100.45092075
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T18:30:00+03:00,3197.6,30.195585
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T18:45:00+03:00,3192.8,1.35694
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T19:00:00+03:00,3192.8,68.69184
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T19:15:00+03:00,3192.8,137.24865870000002
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T19:30:00+03:00,3183.0,167.3622795
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T19:45:00+03:00,3184.0,59.69738775
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T20:00:00+03:00,3188.2,203.68648575
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T20:15:00+03:00,3177.8,64.9281255
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T20:30:00+03:00,3176.0,172.49594804999998
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T20:45:00+03:00,3180.4,34.9438793
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T21:00:00+03:00,3178.0,48.938604
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T21:15:00+03:00,3175.6,112.50626375
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T21:30:00+03:00,3171.4,79.975636
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T21:45:00+03:00,3173.6,45.7463838
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T22:00:00+03:00,3178.2,32.2546887
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T22:15:00+03:00,3176.4,22.15378865
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T22:30:00+03:00,3172.6,50.78217840000001
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T22:45:00+03:00,3173.0,24.183189900000002
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T23:00:00+03:00,3169.2,60.1748914
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T23:15:00+03:00,3167.8,34.867008
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T23:30:00+03:00,3169.0,60.520780349999995
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,-1,2025-05-29T23:45:00+03:00,3172.6,55.842665600000004
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T06:45:00+03:00,3176.6,2.3252711999999995
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T07:00:00+03:00,3176.6,124.43450565
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T07:15:00+03:00,3172.4,150.613988
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T07:30:00+03:00,3188.0,65.8349802
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T07:45:00+03:00,3189.0,150.58953419999997
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T08:00:00+03:00,3195.8,62.0776122
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T08:15:00+03:00,3194.2,37.5594219
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T08:30:00+03:00,3195.4,52.294279800000005
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T08:45:00+03:00,3196.6,18.651208
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T09:00:00+03:00,3191.4,101.12241239999999
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T09:15:00+03:00,3190.2,49.414482
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T09:30:00+03:00,3193.8,139.81507770000002
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T09:45:00+03:00,3196.6,65.4196984
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T10:00:00+03:00,3198.2,236.9487057
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T10:15:00+03:00,3196.6,65.993466
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T10:30:00+03:00,3194.4,107.52974825
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T10:45:00+03:00,3197.6,232.97219999999996
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T11:00:00+03:00,3185.4,81.95201330000002
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T11:15:00+03:00,3190.6,244.62418379999997
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T11:30:00+03:00,3176.4,170.13473119999998
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T11:45:00+03:00,3178.6,121.4225552
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T12:00:00+03:00,3185.4,383.9881467000001
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T12:15:00+03:00,3195.4,132.0368912
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T12:30:00+03:00,3196.4,342.8085375
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T12:45:00+03:00,3195.8,308.7902482
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T13:00:00+03:00,3201.8,446.31552735
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T13:15:00+03:00,3207.2,174.69605055000002
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T13:30:00+03:00,3204.4,95.39052705
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T13:45:00+03:00,3204.4,89.49593730000001
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T14:00:00+03:00,3208.6,62.319782
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T14:15:00+03:00,3207.8,57.47788035
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T14:30:00+03:00,3206.4,188.113912
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T14:45:00+03:00,3208.0,252.4716516
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T15:00:00+03:00,3205.0,285.59605715000004
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T15:15:00+03:00,3200.0,103.06424375
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T15:30:00+03:00,3203.6,135.7994085
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T15:45:00+03:00,3197.2,114.7803027
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T16:00:00+03:00,3203.8,45.675493
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T16:15:00+03:00,3202.4,57.0057481
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T16:30:00+03:00,3203.0,76.91322464999999
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T16:45:00+03:00,3198.0,58.84087769999999
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T17:00:00+03:00,3198.4,34.107738
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T17:15:00+03:00,3200.6,49.4340384
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T17:30:00+03:00,3198.0,198.3457054
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T17:45:00+03:00,3189.2,67.0960686
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T18:00:00+03:00,3190.8,63.95101569999999
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T18:15:00+03:00,3191.2,35.36697565
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T18:30:00+03:00,3189.2,63.1198628
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T18:45:00+03:00,3188.4,28.13763
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T19:00:00+03:00,3191.0,56.775006
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T19:15:00+03:00,3192.6,95.1895041
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T19:30:00+03:00,3192.4,87.50137589999999
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T19:45:00+03:00,3193.0,13.79371225
8,T,Т-банк (Тинькофф),Airo,first_press_release,2025-05-30,,0,2025-05-30,2025-05-30T06:45:00+03:00,0,2025-05-30T20:00:00+03:00,3192.0,160.7858845
